id,city,state,country,lat,lon,date,text,hashtags,following,followers,total_tweets,retweet_count,favorite_count,popularity_score,reach_score,sentiment,sentiment_score
137044,,Guelma,Algeria,36.4627444,7.4330833,2022-09-14 16:48:36,@kremlintrolls jealous and full of hate. russiaisaterroriststate,['RussiaIsATerroristState'],394,291,67,0,0,0,0,NEGATIVE,0.9976876974105835
168830,,Guelma,Algeria,36.4627444,7.4330833,2022-09-17 15:11:01,"@ocanonist your church is a sham ; and state controlled parasite. a tool for collecting data on ; brainwashing civilians.whilst your puppet masters steal the wealth of the nation. how about stop warmongering ; pray for inside toilets,roads surfaced and peace. russiaisaterroriststate nafo","['RussiaIsATerroristState', 'NAFO']",423,398,147,0,2,2,0,NEGATIVE,0.9979738593101501
170031,,Guelma,Algeria,36.4627444,7.4330833,2022-09-17 17:51:32,@marymodestus even putin has to watch the bbc to know what the fck his troops are doing and how the war is going. nafo,"['putin', 'NAFO']",423,398,147,0,0,0,0,NEGATIVE,0.8518919944763184
18267,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-09-02 20:19:28,"@derykhouston i'd say those supplying the weapons and those on selling two-thirds of those weapons, are very big winners$. ukrainerussiawar",['UkraineRussiaWar'],1426,1987,79912,0,1,1,561,POSITIVE,0.6364027261734009
21204,Mooloolaba,Queensland,Australia,-26.68164,153.11925,2022-09-03 05:38:08,in aus most 70 yr olds are in specialised facilities getting help with everyday tasks. they dont work because they are a legitimate liability and would likely fuck things up bidenspeech biden @jakeshieldsajj,"['bidenspeech', 'biden']",912,189,2004,0,0,0,0,NEGATIVE,0.9990748167037964
27397,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-09-04 01:31:48,"beyond the silly blue-yellow happy clappers, its important that people know what's going on. the us/nato hegemony of invading dozens of poor countries, murdering and stealing is coming to an end. the new 'world order' will; be brics - brazil, russia, china, india and sth africa.",['Russia'],1429,1986,79975,2,0,2,557,NEGATIVE,0.9902695417404175
27398,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-09-04 01:31:59,"@valere_ia @ghostofk1ev @ganguskhan777 @alttankie @4259784409041 @cathyraats @calebmiles20 @bjalus @tibimagyari beyond the silly blue-yellow happy clappers, its important that people know what's going on. the us/nato hegemony of invading dozens of poor countries, murdering and stealing is coming to an end. the new 'world order' will; be brics - brazil, russia, china, india and sth africa.",['Russia'],1429,1986,79975,1,1,2,557,NEGATIVE,0.9943413734436035
71652,Dubbo,New South Wales,Australia,-32.24295,148.60484,2022-09-09 05:12:55,"look, i'm anti-monarchy as the best of them but i feel for charles and his siblings. they have lost both their parents within less than two years. losing parents, whatever your age, is hard. i speak from experience. queenelizabeth thequeen","['QueenElizabeth', 'TheQueen']",806,638,44788,0,0,0,0,POSITIVE,0.7072328925132751
141621,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-09-15 01:25:26,@ajenglish 85% of the global population refused to join the wests economic war against russia. humanity is now more united and belies the notion of american centrality in world affairs or that any issue related to washington is the most important one in the world. ukraine,['Ukraine️'],1434,1991,80154,0,0,0,557,POSITIVE,0.9875897169113159
141636,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-09-15 01:31:23,@kyivindependent 85% of the global population refused to join the wests economic war against russia. humanity is now more united and belies the notion of american centrality in world affairs or that any issue related to washington is the most important one in the world. ukraine,['Ukraine️'],1434,1991,80154,0,0,0,557,POSITIVE,0.994093120098114
142839,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-09-15 06:25:20,they are mercenaries who make good money killing innocent people. ask the afghans about them. ukraine,['Ukraine'],1434,1991,80154,0,0,0,557,NEGATIVE,0.9635406732559204
162307,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-09-16 20:41:37,"the russian president has said that liberating donbass after 8 years of azov neo-nazi atrocities, remains the key goal.","['Russian', 'Donbass']",1435,1993,80250,0,0,0,558,POSITIVE,0.9954121708869934
164771,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-09-17 04:04:05,"just a couple of armed forces of ukraine soldiers raping a civilian. nothing to see here, continue waving your yellow blue pom poms and move along please. ukrainerussiawar","['Ukraine', 'UkraineRussiaWar']",1435,1993,80270,0,1,1,558,NEGATIVE,0.9782706499099731
166459,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-09-17 09:08:38,"the same fwits that believed biden when he lied that iraq had wmds are lapping up his lies about ukraine truly, there are no limits to human ignorance and stupidity which, unfortunately, is costing 1000s of innocent lives.",['Ukraine️'],1434,1992,80310,0,0,0,558,NEGATIVE,0.9956167936325073
169733,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-09-17 17:06:35,ukraine can take a flying fuck. we don't need nazis telling us hows to be even more racist. auspol2022,"['Ukraine', 'AusPol2022']",1434,1994,80353,0,0,0,560,NEGATIVE,0.8069357872009277
170440,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-09-17 18:51:06,i shudder to think what the neo nazis and fascists in ukraine are doing with all the orphans they're creating. ukrainerussiawar,"['Ukraine', 'UkraineRussiaWar']",1434,1995,80371,1,1,2,561,NEGATIVE,0.9869459271430969
171539,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-09-17 20:54:23,i don't know how much the us is spending on emplying trolls to spruik for zelenskyy and ukraine but i wish they'd employ smarter people.,"['Zelenskyy', 'Ukraine️']",1436,1996,80418,0,1,1,560,NEGATIVE,0.997923731803894
173417,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-09-18 04:43:11,creepy pedo joe biden,['Biden'],1437,1994,80476,0,0,0,557,NEGATIVE,0.9830165505409241
