id,city,state,country,lat,lon,date,text,hashtags,following,followers,total_tweets,retweet_count,favorite_count,popularity_score,reach_score,sentiment,sentiment_score
290728.0,,Kandahar,Afghanistan,31.628871,65.7371749,2022-08-07 07:51:31.000000,are you still proud of normalizing with israel? gazaunderattack,['GazaUnderAttack'],489,141,408,2095,0.0,2095.0,0.0,NEGATIVE,0.6166368722915649
138667.0,Wanda,Misiones,Argentina,-25.96879,-54.56285,2022-08-03 16:36:16.000000,its make me more happier than ever ka u edok chinese ,['ไต้หวัน'],1068,278,61653,222,0.0,222.0,0.0,POSITIVE,0.9992350339889526
112977.0,Ushi,Aragatsotn Region,Armenia,40.34729,44.37512,2022-08-03 06:29:05.000000,hate the us but still taiwan ,"['Taiwan', 'ไต้หวัน']",168,266,48822,784,0.0,784.0,98.0,NEGATIVE,0.9593672156333923
113142.0,Ushi,Aragatsotn Region,Armenia,40.34729,44.37512,2022-08-03 06:32:24.000000,"yes, one china and one taiwan taiwan  pelosi","['Taiwan', 'ไต้หวัน', 'Pelosi']",168,266,48826,352,0.0,352.0,98.0,POSITIVE,0.9745122194290161
12438.0,Sydney,New South Wales,Australia,-33.86785,151.20732,2022-08-01 09:34:04.000000,"having just seen one of probably a million clips of footage going around of the russiaukrainewar , i have never seen an act so inhumane!",['RussiaUkraineWar'],2147,687,19931,0,3.0,3.0,0.0,NEGATIVE,0.9987990856170654
43705.0,West Coast,Tasmania,Australia,-42.45246,145.52264,2022-08-02 01:20:14.000000,"breaking: @cnn confirmed that us house speaker nancy pelosi will visit taiwan during her asia tour, according taiwanese and us officials.",['Taiwan'],645,112,1581,385,0.0,385.0,0.0,POSITIVE,0.9873865246772766
46347.0,Sunshine Coast,Queensland,Australia,-26.56098,152.85113,2022-08-02 03:07:59.000000,@buitengebieden watch for the latest symptoms. monkeypox taylorswift ukraine @chaser @hamishandandy,"['monkeypox', 'TaylorSwift', 'Ukraine']",110,24,359,0,1.0,1.0,0.0,NEGATIVE,0.9807944297790527
92001.0,East Side,Northern Territory,Australia,-23.69195,133.8932,2022-08-02 20:12:01.000000,invasion force pelosi.,['Pelosi'],2222,3091,59985,0,0.0,0.0,869.0,NEGATIVE,0.9856210350990295
93369.0,East Side,Northern Territory,Australia,-23.69195,133.8932,2022-08-02 20:48:23.000000,"sophisticated internet bot farm operated by a russian national foiled by sbu in kyiv. 5000 sim cards, 200 proxy servers for ip masking. ukraine military-civilian leadership were targeted, ; even the first lady. intrigue: op allegedly tied to former president poroshenko.","['Kyiv', 'Ukraine', 'Poroshenko']",2222,3091,59988,255,0.0,255.0,869.0,NEGATIVE,0.9956771731376648
114346.0,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-08-03 06:47:19.000000,"@chollimaorg if the world was as concerned for palestine as they say they are for taiwan, the suffering of 10s of 1000s of innocents would end tomorrow. the us hegemony is an evil thing.","['Palestine', 'Taiwan']",1403,1983,78064,0,0.0,0.0,580.0,NEGATIVE,0.9969514608383179
114365.0,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-08-03 06:47:31.000000,"@maxblumenthal if the world was as concerned for palestine as they say they are for taiwan, the suffering of 10s of 1000s of innocents would end tomorrow. the us hegemony is an evil thing.","['Palestine', 'Taiwan']",1403,1983,78064,0,0.0,0.0,580.0,NEGATIVE,0.9967093467712402
114986.0,Marrickville,New South Wales,Australia,-33.90741,151.15546,2022-08-03 06:56:27.000000,russian invaders killed 358 children in ukraine since the start of the full-scale invasion in february. 693 children were wounded.,"['Russian', 'Ukraine']",4218,50237,121771,78,0.0,78.0,46019.0,NEGATIVE,0.9854305982589722
221313.0,East Side,Northern Territory,Australia,-23.69195,133.8932,2022-08-06 02:58:01.000000,3.1 million ukrainians have been taken into russia. nearly a half-million children have been removed from their homes and scattered to the winds. this is all the work of russia's emercom the ministry of emegency situations. they run the filtration camps. ukraine,['Ukraine'],2244,3112,60158,45,0.0,45.0,868.0,NEGATIVE,0.9969332218170166
221884.0,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-08-06 03:46:51.000000,"just because this is not in ukraine, nobody cares",['Ukraine'],1401,1983,78169,18,0.0,18.0,582.0,NEGATIVE,0.9996058344841003
242075.0,Ngunnawal,Australian Capital Territory,Australia,-35.1728,149.11147,2022-08-06 14:36:21.000000,a palestinian youth is crying after his shop and source of livelihood completely destroyed in the same israeli airstrikes that targeted the house of khalifa family in gaza,['Gaza'],760,719,129828,110,0.0,110.0,0.0,NEGATIVE,0.9992316961288452
265473.0,Wandering,Western Australia,Australia,-32.52589,116.56668,2022-08-06 22:32:39.000000,you need to show this to the world gaza,['Gaza'],1396,296,52751,3846,0.0,3846.0,0.0,NEGATIVE,0.9760645031929016
266061.0,Wandering,Western Australia,Australia,-32.52589,116.56668,2022-08-06 22:42:18.000000,go back to sleep. this is gaza not ukraine,"['Gaza', 'Ukraine']",1396,297,52766,7328,0.0,7328.0,0.0,NEGATIVE,0.9978450536727905
318783.0,Wandering,Western Australia,Australia,-32.52589,116.56668,2022-08-07 17:53:16.000000,"world is silent because this is gaza , not ukraine","['Gaza', 'Ukraine']",1397,298,52836,84,0.0,84.0,0.0,NEGATIVE,0.9943116903305054
